user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
thriftsnthreads,6821651960325850117,6928424921114709253,Tag who you think this PR package is for 👀 #foryou #viral #notforsale #gifted #nike #fyp #embroidery #asmr #prpackage #tutorial #packagingorders,1613149644,50,https://www.tiktok.com/@thriftsnthreads/video/6928424921114709253?lang=en,44700,176,568,278800
evelilythrifts,6835369221008294917,6928479360412404997,"My straighteners on the floor rly ruining this for, what would u keep / return? #keeporreturn",1613162319,36,https://www.tiktok.com/@evelilythrifts/video/6928479360412404997?lang=en,13700,20,76,107400
losangelitosbakery,6870914866249499654,6928640030235757829,#ConchaBouquet #ConchaBouquets #PanDulce #PanDulceMexicano #MexicanBakery #PanaderiaMexicana #Bakery #MexicanSweetBread #Concha #Conchas #Conchita #La,1613199750,12,https://www.tiktok.com/@losangelitosbakery/video/6928640030235757829?lang=en,636400,41700,5015,3100000
karalynndunton,6755941477938086918,6928559597686967558,Here’s a reminder that women can text first too! He might also be feeling a little insecure 😮 #love #seconddate #showeronion #TrulyGlowingSelfieLove,1613181005,46,https://www.tiktok.com/@karalynndunton/video/6928559597686967558?lang=en,414300,1522,7035,3000000
elblakee,6618587683646783493,6928085940862979333,that’s all #fyp,1613070720,5,https://www.tiktok.com/@elblakee/video/6928085940862979333?lang=en,16900,36,44,102700
kneealluh,6708125158400607237,6928555427273739526,#ColorCustomizer I work on Valentine’s Day so if I don’t meet my soulmate during my shift I’m flipping shit,1613180034,14,https://www.tiktok.com/@kneealluh/video/6928555427273739526?lang=en,509,1,11,3133
avivasofia,6671262051363864581,6928117806202391814,my lipstick needs a fix but the truth in this post.... also stream pretend I didn’t make this joke already,1613078140,17,https://www.tiktok.com/@avivasofia/video/6928117806202391814?lang=en,331000,461,1679,2100000
kaytian,6569757372205006849,6927708462214335745,🤤 I don’t cook but this was so easy to do #garlicConfit #garliclover #garlicheaven #yumyum,1612982825,19,https://www.tiktok.com/@kaytian/video/6927708462214335745?lang=en,243500,14700,1236,3200000
alanii.kaii,6764285113770853382,6928511819371891973,tiktok resurfaced this bop so i had to🤪 #fyp #TrulyGlowingSelfieLove,1613169879,14,https://www.tiktok.com/@alanii.kaii/video/6928511819371891973?lang=en,21400,220,163,127000
saturdaynightspecial.co,6755286679105766405,6928175991730834694,"it’s time to start supporting small businesses, check out my insta ❤️ #sewingtiktok #sewing #fashion #fashiondiy #thriftflip #fyp #DoTheScottsSlide",1613091689,31,https://www.tiktok.com/@saturdaynightspecial.co/video/6928175991730834694?lang=en,3878,34,52,23400
mollybrooks21,6646097668505026565,6928351837556886790,why find a pink background when you can make your own?? #fyp #foryou #lightroom #photoediting #instagram #instagramtips #editingtips #instagramfeed,1613132639,55,https://www.tiktok.com/@mollybrooks21/video/6928351837556886790?lang=en,215200,2356,752,952800
jessconvento,6749388339125748741,6928188276092308742,outfit details of the night #fyp #galentines #ootn #ootd #haul #TrulyGlowingSelfieLove,1613094552,40,https://www.tiktok.com/@jessconvento/video/6928188276092308742?lang=en,759,30,49,7386
yellowthelabel,6925914850968601602,6927849542654201090,SMILEY HOME SLIPPERS,1613015730,10,https://www.tiktok.com/@yellowthelabel/video/6927849542654201090?lang=en,13400,394,125,888500
mvldaa,6751237699795272710,6928270004848692486,🤎😽,1613113604,10,https://www.tiktok.com/@mvldaa/video/6928270004848692486?lang=en,14900,125,257,81100
kateebartlett,6748569488013263877,6928092146448747781,my friends are so sick of me talking about anklet over boot at this point,1613072163,48,https://www.tiktok.com/@kateebartlett/video/6928092146448747781?lang=en,69100,139,142,301500
youtheceo,6802578205796844550,6842062898487987462,Are your boundaries being violated? #tiktokpartner #learnontiktok #boundaries #boundaries101,1593041912,51,https://www.tiktok.com/@youtheceo/video/6842062898487987462?lang=en,1764,103,36,19200
drjuliesmith,6716247452318811142,6834884664616963334,Anyone experience strong feelings of guilt when they try to set a personal boundary? #boundaries #relationships #relationship,1591370598,15,https://www.tiktok.com/@drjuliesmith/video/6834884664616963334?lang=en,12400,738,107,134200
rachelhavekost,6800303510413394950,6864633934441893125,Boundaries have benefits. #settingboundaries #boundaries101 #innerchildhealing #selfhealing #selfrespectwomen #WaitForTheGreats,1598297143,13,https://www.tiktok.com/@rachelhavekost/video/6864633934441893125?lang=en,62300,2167,343,454800
shotstoshakes,6761240586454500358,6860500024913054981,As requested ❤️ #stepintolove #JustVisiting #depresion #peoplepleasing #socialanxietey #boundaries,1597334642,25,https://www.tiktok.com/@shotstoshakes/video/6860500024913054981?lang=en,228400,3415,555,1000000
asknic,6805324249684755461,6888817669320051974,Trust me. #boundaries #disrespect #bestadvice #datingadvice #relationship #fyp #power #48laws #respect #manifestation #narcissism #selfworth,1603927887,41,https://www.tiktok.com/@asknic/video/6888817669320051974?lang=en,775400,34400,4340,3900000
gifttofgabbs,15071225,6928050889513028870,#stitch with @tavitalkstrash Only the real know 💯 Like for pt 2. #fypシ #blackhistorymonth #xyzbca #ItWasntMe #disney #likeforpt2,1613062559,57,https://www.tiktok.com/@gifttofgabbs/video/6928050889513028870?lang=en,68900,827,618,292400
evelilythrifts,6835369221008294917,6928029990978080005,Makin this a series - 1 piece 5 ways.. comment which of my pieces you wanna see me style 5 ways xx #styleinspo #1piece5looks,1613057695,9,https://www.tiktok.com/@evelilythrifts/video/6928029990978080005?lang=en,58400,440,315,309900
ordontyeadont,6780821764412032005,6928070015560338694,#vintagefurniture #furnituretiktok #interiordesigner #vintageonly #foryou #interiordesigntiktok #vintage #interiordesigntips,1613067012,14,https://www.tiktok.com/@ordontyeadont/video/6928070015560338694?lang=en,16000,176,259,87300
daytoscano_,6666447151022030853,6928050771636260101,Bitch I’m a MOTHER no drama #TrulyGlowingSelfieLove #DoTheScottsSlide #fyp #planttiktok,1613062532,15,https://www.tiktok.com/@daytoscano_/video/6928050771636260101?lang=en,51300,2003,524,253600
seren_green19,6795666893245039622,6925892120192535814,FW: Tag me when you do this! I want to see all your GORG transitions💜 #newtransition #newtrend  #transition #transitions,1612559931,15,https://www.tiktok.com/@seren_green19/video/6925892120192535814?lang=en,117400,368,549,685800
yourbabyfather,6750476559821784070,6928048998318230789,It was so hard to not laugh 😭 pretend there is a nail on me pinky :( #fyp,1613062119,6,https://www.tiktok.com/@yourbabyfather/video/6928048998318230789?lang=en,64100,11400,552,499500
jesseo8,6747128491520869382,6928016320239865093,Reply to @z.ttney the links for the granny squares and part 2 is in the comments!,1613054514,53,https://www.tiktok.com/@jesseo8/video/6928016320239865093?lang=en,219700,4061,1330,1200000
jakie62,6799055728310617093,6927356772613115142,somebody get me my own TLC show #couponing #extremecouponing #freefood,1612900947,58,https://www.tiktok.com/@jakie62/video/6927356772613115142?lang=en,2720,104,68,16300
kyra_aaliyah,6838018169875153925,6927763610663931142,it comes with a matching scrunchie so it’s worth it 🦋 #fyp,1612995673,8,https://www.tiktok.com/@kyra_aaliyah/video/6927763610663931142?lang=en,19100,479,245,490100
emily.the.recruiter,6819073645999096838,6892166851619458305,How to answer “why do you want to work here?” Spoiler: use this as a chance to show why you love what you do & what the company does! #interviewtip,1604707647,19,https://www.tiktok.com/@emily.the.recruiter/video/6892166851619458305?lang=en,613,103,10,13700
yard666saleoffishoil,6732922375585334277,6927780063031217413,Love this fashion hack !!!going to use it again really soon !,1612999505,29,https://www.tiktok.com/@yard666saleoffishoil/video/6927780063031217413?lang=en,22300,117,113,134400
tragthehag,6909601329074045958,6927677557491911941,yes i wore my pink blazer for this,1612975636,58,https://www.tiktok.com/@tragthehag/video/6927677557491911941?lang=en,30400,1296,174,212200
lxl2238007,6921601404169110534,6927647635042061573,,1612968673,10,https://www.tiktok.com/@lxl2238007/video/6927647635042061573?lang=en,162400,1795,858,1400000
vixenesha,6719659966993482758,6927907745991544069,casually blessing everyone in Home Depot,1613029265,10,https://www.tiktok.com/@vixenesha/video/6927907745991544069?lang=en,85400,841,1465,403700
summerrachelwarren,6795767580415820805,6927760154045811973,two pretty best friends @luisapiou,1612994868,9,https://www.tiktok.com/@summerrachelwarren/video/6927760154045811973?lang=en,24300,762,235,210100
poppycooks,6804561428315571206,6927752424480345350,Reply to @kelliepooler THIS WILL CHANGE YOUR LIFE! How to cut your onions like a pro 🧅🔪 #onions #knifeskills #masterclass #howto,1612993067,29,https://www.tiktok.com/@poppycooks/video/6927752424480345350?lang=en,582600,16900,3156,4600000
jenny.branham,6729836795766801413,6922212653364497670,More finds coming your way soon! #amazon #amazonmusthaves #target #walmartfinds,1611703242,12,https://www.tiktok.com/@jenny.branham/video/6922212653364497670?lang=en,24300,227,191,164500
kareeemaa,6747496453272372229,6927831418185747718,tomorrow’s poll is up on IG ✨this was by-far my favorite one 🫕 drink: @coffeebae97,1613011465,56,https://www.tiktok.com/@kareeemaa/video/6927831418185747718?lang=en,265100,2157,738,973000
fleurtjevandenbroeck,6765105268172833798,6927386916191030533,Last one wasn’t true ✌🏻 #fy #foryoupage #foryou,1612907968,59,https://www.tiktok.com/@fleurtjevandenbroeck/video/6927386916191030533?lang=en,139400,1844,721,992300
vivacious.honey,6860580833361085445,6927723741036203269,HOW I EDIT PHOTOS 📸 #fyp #foryou #tutorial #instagram #model #photoshoot #voiceover #edit #aesthetic #inspo #fashion #style #bts #behindthescenes,1612986388,30,https://www.tiktok.com/@vivacious.honey/video/6927723741036203269?lang=en,73900,4298,114,413300
itsgraciejustgracie,6673523646348149765,6927804048082996485,sorry the audio is so bad,1613005089,42,https://www.tiktok.com/@itsgraciejustgracie/video/6927804048082996485?lang=en,35000,570,376,154500
kaylee..jo,6633268089066962950,6927715841790217477,making the Bev Corset :) reveal at the end!! #TrulyGlowingSelfieLove #fashiondesign #fashiontiktok #sewing,1612984549,58,https://www.tiktok.com/@kaylee..jo/video/6927715841790217477?lang=en,1393,31,71,4875
zzhilton,6670611075253911557,6927559171214691589,life behind the tiktok,1612948100,58,https://www.tiktok.com/@zzhilton/video/6927559171214691589?lang=en,5816,17,25,21900
gracebenvenuti,6842782213970805765,6927004305018948870,Reply to @rebeccamills69 bad ass arms baby let’s go #fyp #workout #armtoning #biceps #gym #homegym #homegymideas #gymgirl #foryou #howto #gymlover,1612818882,46,https://www.tiktok.com/@gracebenvenuti/video/6927004305018948870?lang=en,5854,384,60,51000
gracebenvenuti,6842782213970805765,6927326375351258373,#🍑 vibes! #fyp #foryou #glutesworkout #glute #workout,1612893869,37,https://www.tiktok.com/@gracebenvenuti/video/6927326375351258373?lang=en,14000,327,145,96900
gracebenvenuti,6842782213970805765,6927400048212872454,#🍑 #fy #fyp #foryou #glutesworkout #glutes #gym,1612911023,22,https://www.tiktok.com/@gracebenvenuti/video/6927400048212872454?lang=en,5160,123,57,40200
gracebenvenuti,6842782213970805765,6927790478872136965,💙 #princesspolly #princesspollyhaul #dress #fy #fyp #haul #foryou,1613001931,57,https://www.tiktok.com/@gracebenvenuti/video/6927790478872136965?lang=en,3160,23,78,26500
lexie_jayy,6677674657052820486,6918881301131054342,unboxing pr gifts!! 💖💅🏽👼🏼,1610927602,58,https://www.tiktok.com/@lexie_jayy/video/6918881301131054342?lang=en,16600,67,114,65000
rrrye,6825729885275014149,6927748382974938374,Legit took me 20 minutes and all I needed was to sew 2 lines #DoTheScottsSlide #ItWasntMe #sewing #diy #thrift #thrifted #fashion,1612992127,27,https://www.tiktok.com/@rrrye/video/6927748382974938374?lang=en,91100,684,1476,621800
angell.rose,6769184443123991558,6927694131032493318,Part 1/2 of the L’Oréal infallible powder foundation! I have acne prone oily skin with large pores so we’re gonna find out how it looks on my skin #4u,1612979493,59,https://www.tiktok.com/@angell.rose/video/6927694131032493318?lang=en,366500,798,1191,3400000
dkjeewada,782096,6927722441754037509,thats it im looking for therapists #childhoodtrauma #unhealedtrauma #gay #queer #lgbtq #nonbinary,1612986085,23,https://www.tiktok.com/@dkjeewada/video/6927722441754037509?lang=en,275500,15100,3972,1700000
who_is_jackie,6572296726793928709,6927742487163407621,Grande cold brew with a sippy cup lid at the starbies drive thru #starbucks #drivethru #car #coldbrew #coffee #starbies,1612990753,24,https://www.tiktok.com/@who_is_jackie/video/6927742487163407621?lang=en,641600,3888,1958,2500000
sabrinashops,6802024807208420357,6927732744130694405,Guys what is happening on Vestiaire Collective? Let me know if you find anything like this!  @haley.spie you better get back on there! #breakingnews,1612988484,59,https://www.tiktok.com/@sabrinashops/video/6927732744130694405?lang=en,18700,468,253,175300
cristyyannn,6633082699774312453,6919989932798807301,*sped up the vid again bc too long* i hope this is helpful!! 🤪  #gymvshome #workout #fyp #foryou,1611185724,29,https://www.tiktok.com/@cristyyannn/video/6919989932798807301?lang=en,1000000,45500,2461,5700000
ms.merhi,6728174375041909765,6888091771662880002,Gigi Hadid’s spicy vodka pasta recipe WITHOUT vodka 😛 IT TASTED AMAZING U GUYS #pasta #foodtiktok #YouGotThis #Yellow #learnontiktok #fyp,1603758844,20,https://www.tiktok.com/@ms.merhi/video/6888091771662880002?lang=en,4600000,226800,17300,27200000
thegoldenbalance,6682112346221167621,6886591884815387910,Spicy Penne Pasta 🤤 This recipe is lovely 🥵 Details on IG: TheGoldenBalance #food #thegoldenbalance #learnontiktok #tiktokpartner #recipe #pasta,1603409666,50,https://www.tiktok.com/@thegoldenbalance/video/6886591884815387910?lang=en,407000,30900,2292,3600000
withanie,6915689495866983430,6927522833832725765,It's all part of the hustle for red envelopes #yearoftheox #pineapplecake #lunarnewyear2021 #cutefood #baking #texttospeech,1612939644,14,https://www.tiktok.com/@withanie/video/6927522833832725765?lang=en,31800,514,213,162000
itsevanoteva,149489271731666944,6927704114700979461,#stitch with @yeetkun WOW I love it #coachukai#ukai#coachukaiheadband#haikyu#haikyuu,1612981819,15,https://www.tiktok.com/@itsevanoteva/video/6927704114700979461?lang=en,206400,2828,1434,1700000
miastarrcakes,6822389821807510533,6925597951662296325,tiny little ❤️ cakes #cake #cakedecorating #valentinesday #mini #fyp #cakevideo,1612491444,39,https://www.tiktok.com/@miastarrcakes/video/6925597951662296325?lang=en,600900,30000,5426,2700000
pancake.princess,6807627787546231813,6927734534037327109,9 lofthouse cookie recipes! Y’all kept asking which ones was best so here are the taster scores. Which looks best to you? #bakingtiktok #lofthouse,1612988900,24,https://www.tiktok.com/@pancake.princess/video/6927734534037327109?lang=en,39500,596,366,292500
